,word,spam,normal
11067,metzger,0,1
11068,meti,2,0
11069,mettre,2,0
11070,med,4,4
11071,medium,12,7
11072,mediums,0,1
11073,media,13,58
11074,mediaunspun,0,1
11075,mediators,0,2
11076,mediation,0,2
11077,median,0,6
11078,medias,0,1
11079,medicine,7,6
11080,medicines,0,2
11081,medicinal,0,1
11082,medical,7,6
11083,medication,2,1
11084,medications,2,0
11085,medicare,1,0
11086,medieval,0,3
11087,medina,0,2
11088,meditation,1,0
11089,meddle,0,4
11090,meddles,0,1
11091,meddling,0,3
11092,medal,0,2
11093,medya,1,0
11094,medju,2,0
11095,medjutim,2,0
11096,meep,0,1
11097,meet,12,37
11098,meeting,7,20
11099,meetings,3,15
11100,meets,3,3
11101,meetup,0,2
11102,meek,0,1
11103,meeet,0,1
11104,mechanism,1,14
11105,mechanisms,1,9
11106,mechanical,0,5
11107,mechanics,0,1
11108,mecca,0,2
11109,meccas,0,4
11110,meyssan,0,1
11111,meybee,0,3
11112,meyer,1,0
11113,meyegaaaaaaaaaaaaaaaaaakNUMBEResw,1,0
11114,meyNUMBERtNUMBERzvNUMBERvnaNUMBERcuxjnibNUMBERdwmNUMBERxNUMBERfNUMBERivNUMBERkwa,1,0
11115,meg,0,3
11116,mega,10,2
11117,megalithomania,0,1
11118,megalong,0,1
11119,megan,0,1
11120,megaclients,0,1
11121,megabucks,1,2
11122,megabyte,0,1
11123,megabytes,0,2
11124,megajoules,0,1
11125,megafelid,0,1
11126,megosteve,0,1
11127,megs,3,0
11128,mel,1,1
11129,melbourne,0,4
11130,mell,0,2
11131,mellon,0,2
11132,mellowness,1,0
11133,melt,1,1
11134,melting,0,7
11135,meld,0,1
11136,melding,0,1
11137,melcer,0,1
11138,melchizedek,1,0
11139,melodi,1,0
11140,mexico,4,4
11141,mein,0,1
11142,meine,1,0
11143,mekons,0,1
11144,mebst,0,1
11145,mefi,0,1
11146,meh,0,1
11147,mehr,4,0
11148,mepidea,1,0
11149,meNUMBERixrgqoclzkqk,1,0
11150,ma,2,51
11151,mar,0,1
11152,mark,5,82
11153,marking,0,6
11154,market,50,58
11155,marketing,62,25
11156,marketingpractices,1,0
11157,markets,3,22
11158,marketspray,1,0
11159,marketed,1,1
11160,marketer,1,0
11161,marketers,2,1
11162,marketplace,6,8
11163,marketroid,0,1
11164,marked,12,10
11165,markels,0,2
11166,markers,0,1
11167,marks,4,12
11168,markham,0,1
11169,markup,0,6
11170,markoffcharney,0,1
11171,mart,3,1
11172,marti,0,1
11173,martin,2,20
11174,martian,0,2
11175,martians,0,1
11176,martijn,0,1
11177,martiri,0,1
11178,marta,0,3
11179,martyrdom,0,2
11180,martha,0,1
11181,marc,0,5
11182,march,7,22
11183,marches,0,1
11184,marched,0,1
11185,marchers,0,1
11186,marcus,0,2
11187,marcinkiewicz,0,1
11188,marcovici,0,1
11189,marie,0,3
11190,mario,0,3
11191,maria,0,1
11192,marianne,0,1
11193,mariana,1,0
11194,marianas,1,0
11195,mariam,1,0
11196,marital,1,4
11197,marin,0,1
11198,marine,0,2
11199,marines,1,0
11200,marinated,0,1
11201,marino,1,0
11202,marinosao,1,0
11203,marimba,0,1
11204,marijuana,1,0
11205,marathon,0,4
11206,marauding,1,0
11207,marriage,0,15
11208,marriages,0,3
11209,married,0,11
11210,marriott,1,0
11211,marrow,0,2
11212,marry,0,13
11213,marrying,0,10
11214,marryat,0,3
11215,marrage,0,2
11216,mars,0,2
11217,marseille,0,2
11218,marsh,0,1
11219,marshal,0,1
11220,marshall,1,7
11221,marshalling,0,3
11222,marshalled,0,1
11223,marshallese,1,0
11224,marshalls,1,0
11225,marshals,0,1
11226,margin,2,9
11227,marginal,0,11
11228,marginally,0,5
11229,margins,0,1
11230,margaret,0,2
11231,margarita,1,0
11232,marvin,0,1
11233,marvelous,1,2
11234,marvelously,1,0
11235,mary,1,1
11236,maryland,3,2
11237,mare,0,3
11238,marble,1,0
11239,marbles,0,2
11240,marla,0,4
11241,marlon,1,0
11242,marx,0,4
11243,maroon,0,1
11244,marque,2,0
11245,mail,162,295
11246,mailing,104,667
11247,mailings,64,2
11248,mailinglist,0,1
11249,mailingreceives,1,0
11250,mailto,21,200
11251,mailtraps,0,1
11252,mailer,6,42
11253,mailers,0,9
11254,mailed,8,4
11255,maillist,0,1
11256,maillists,2,1
11257,mailbox,3,14
11258,mailboxes,0,3
11259,mails,29,19
11260,mailserver,0,3
11261,mailseach,1,0
11262,mailscanner,0,6
11263,mailslegally,1,0
11264,mailsthey,1,0
11265,mailsorder,1,0
11266,mailman,0,9
11267,mailmanconfirm,0,1
11268,mailroom,0,1
11269,maildrop,0,2
11270,maildir,0,1
11271,main,8,67
11272,maine,3,3
11273,mainers,0,1
11274,mainly,0,17
11275,mainland,0,2
11276,maintain,7,29
11277,maintainer,49,109
11278,maintainers,0,2
11279,maintained,5,5
11280,maintainability,0,2
11281,maintainance,0,1
11282,maintains,1,9
11283,maintaining,0,9
11284,maintenance,1,14
11285,mains,0,1
11286,mainstream,2,3
11287,mainframe,0,2
11288,mainichi,0,1
11289,maize,0,1
11290,maid,0,9
11291,maiden,0,1
11292,maidan,1,0
11293,mais,2,2
11294,man,10,102
11295,many,46,271
11296,manytimes,1,0
11297,mantra,0,2
11298,mantras,0,1
11299,mantelpiece,0,1
11300,mana,1,0
11301,manage,16,31
11302,management,25,39
11303,managements,0,1
11304,managementshared,1,0
11305,manager,26,37
11306,managers,5,12
11307,managed,2,30
11308,manages,0,6
11309,manageable,0,5
11310,manageability,0,3
11311,managing,9,16
11312,manatees,0,2
11313,mansion,0,2
11314,mansions,0,2
11315,mansbridge,0,1
11316,manson,0,2
11317,manhattan,6,6
11318,manhattanites,0,1
11319,manhunt,0,1
11320,manila,0,1
11321,manipulating,0,1
11322,manipulation,0,2
11323,manipulative,0,1
11324,manipulate,0,2
11325,manicure,1,1
11326,manifest,1,6
11327,manifesto,0,5
11328,manifestos,0,1
11329,manifestation,0,2
11330,manifestly,0,1
11331,manifests,0,3
11332,manifold,0,1
11333,mania,2,0
11334,manitoba,1,0
11335,mano,0,1
11336,manoj,0,1
11337,manoir,2,0
11338,manual,9,16
11339,manually,2,22
11340,manuals,1,0
11341,manure,0,1
11342,manufacture,0,1
11343,manufacturer,4,3
11344,manufacturers,4,6
11345,manufactured,0,3
11346,manufactures,0,1
11347,manufacturing,4,7
11348,manuscript,0,1
11349,manuscripts,0,2
11350,manully,0,2
11351,manuel,1,0
11352,manuelokoNUMBER,1,0
11353,manner,4,16
11354,mannerisms,0,1
11355,manning,0,1
11356,manpage,0,1
11357,manchester,0,6
11358,mancur,0,1
11359,mandrake,0,6
11360,mandate,5,3
11361,mandated,9,3
11362,mandates,1,1
11363,mandatory,5,2
11364,mandarin,1,0
11365,mando,0,1
11366,mankind,1,2
11367,mankkaa,0,1
11368,manfred,0,1
11369,maneuver,1,2
11370,mangle,0,1
11371,mangled,0,2
11372,mangling,0,3
11373,mangers,0,1
11374,manx,0,1
11375,manwoman,1,0
11376,mag,0,2
11377,magazine,8,16
11378,magazines,9,2
11379,maguire,0,1
11380,magi,0,3
11381,magic,1,15
11382,magician,0,3
11383,magicians,0,2
11384,magical,0,1
11385,magically,0,1
11386,magistrates,0,1
11387,magnitude,0,22
11388,magnificent,5,1
11389,magne,0,1
11390,magnesium,0,3
11391,magnet,0,3
11392,magnetic,0,1
11393,magnetometers,0,1
11394,magnets,0,3
11395,magnan,0,1
11396,mage,1,0
11397,magellan,0,1
11398,maggie,0,1
11399,mak,0,2
11400,making,45,113
11401,make,102,360
11402,maker,4,3
11403,makers,7,13
11404,makes,21,111
11405,makedev,0,3
11406,makefile,0,5
11407,makemaker,0,3
11408,makeover,0,2
11409,makepretty,1,0
11410,may,105,295
11411,maybe,13,165
11412,mayor,0,7
11413,mayors,0,4
11414,mayfly,0,1
11415,mays,0,1
11416,mac,0,34
11417,mach,0,7
11418,machine,10,72
11419,machines,1,34
11420,machinery,0,4
11421,mache,0,2
11422,machete,0,1
11423,macmillan,0,1
11424,maccarthy,0,4
11425,macintyre,0,1
11426,macintosh,0,5
11427,macneice,0,1
11428,macnet,0,1
11429,macnamara,0,1
11430,mackay,0,2
11431,mackenzie,0,3
11432,macarthy,0,1
11433,macarena,0,1
11434,macabre,0,1
11435,macadamia,0,2
11436,macau,2,0
11437,macos,0,3
11438,macosx,0,1
11439,macs,0,3
11440,macro,0,1
11441,macros,0,4
11442,macromedia,0,1
11443,macrobot,2,0
11444,macrumors,0,3
11445,maclennan,0,1
11446,macguffins,0,1
11447,macedonia,1,0
11448,majesty,1,1
11449,majeurs,2,0
11450,major,24,72
11451,majordomo,8,4
11452,majority,8,23
11453,majoring,0,1
11454,majors,0,2
11455,majuro,1,0
11456,mad,0,12
11457,made,71,177
11458,madness,0,3
11459,madrid,0,1
11460,madrassa,0,2
11461,madrassas,0,1
11462,madres,0,1
11463,madonna,0,1
11464,maddest,0,2
11465,madder,0,2
11466,madden,0,3
11467,maddening,0,2
11468,madly,0,2
11469,madman,0,1
11470,madison,0,3
11471,madam,17,2
11472,madagascar,1,0
11473,madan,1,0
11474,mal,1,0
11475,mall,1,1
11476,malls,0,1
11477,malcolm,0,2
11478,malchizedek,1,0
11479,male,16,22
11480,males,2,16
11481,malevolent,0,1
11482,malawi,1,1
11483,malanga,0,1
11484,malaria,0,2
11485,malaysia,3,0
11486,malady,1,0
11487,malpensa,0,1
11488,mali,1,0
11489,malicious,0,5
11490,maliciously,1,0
11491,malice,0,3
11492,maliba,2,0
11493,malton,0,1
11494,malte,0,10
11495,malta,1,0
11496,malnutrition,0,2
11497,malformed,0,1
11498,malo,1,0
11499,maldives,1,0
11500,map,0,19
11501,maps,0,11
11502,mapping,0,4
11503,mapped,4,5
11504,maptop,0,1
11505,maple,0,1
11506,maplin,0,1
11507,mapi,0,1
11508,matt,1,18
11509,matthew,0,9
11510,matthews,0,1
11511,matthias,0,141
11512,matthys,0,1
11513,matter,27,67
11514,matters,5,26
11515,mattered,0,1
11516,mattrelay,0,1
11517,mattjisen,0,1
11518,mate,1,7
11519,material,7,30
11520,materials,12,13
11521,materialize,0,2
11522,materialized,0,3
11523,materially,0,1
11524,maternity,0,2
11525,mateys,0,1
11526,mates,3,2
11527,math,2,11
11528,mathematics,0,28
11529,mathematical,0,6
11530,mathematically,0,1
11531,mathematicians,0,1
11532,maths,0,1
11533,mathcad,0,1
11534,mathias,0,2
11535,match,3,26
11536,matching,6,8
11537,matches,0,10
11538,matched,0,6
11539,mating,0,7
11540,matilainen,0,2
11541,matic,0,2
11542,mature,3,3
11543,matured,1,1
11544,maturing,0,2
11545,maturity,3,1
11546,matric,0,1
11547,matrix,2,2
11548,matriarchal,1,0
11549,matroishca,0,1
11550,matsushita,0,1
11551,mass,6,39
11552,massive,3,18
11553,massively,0,3
11554,masse,0,3
11555,masses,2,11
11556,massachusett,0,1
11557,massachusetts,3,4
11558,massacre,0,2
11559,massacres,0,1
11560,massand,1,0
11561,mason,0,45
11562,mast,1,0
11563,master,3,13
11564,masters,0,4
11565,mastercard,8,0
11566,masts,0,2
11567,mastaler,0,2
11568,masatoshi,0,1
11569,masri,0,2
11570,masrtNUMBERtqjtnzvswfwxgtaoNUMBERrgtnntfncpizfjsNUMBERxlof,1,0
11571,masnick,0,6
11572,mask,3,3
11573,masks,0,1
11574,masquerading,0,1
11575,mashed,3,0
11576,maschino,2,0
11577,mabuhay,0,1
11578,maestro,0,1
11579,maestroNUMBER,0,1
11580,max,1,7
11581,maxim,0,1
11582,maximum,8,4
11583,maxima,0,1
11584,maximally,0,1
11585,maximizing,1,2
11586,maximize,2,7
11587,maximizes,0,1
11588,maximizer,1,0
11589,maximizers,0,1
11590,maximized,0,1
11591,maxdepth,0,1
11592,maxdiscriminators,0,1
11593,maxwell,0,4
11594,maxtor,0,1
11595,maxtors,0,1
11596,maxline,0,5
11597,maxlinetm,0,1
11598,maxfield,0,1
11599,maxmsg,0,4
11600,maxsize,0,3
11601,maxspamprob,0,1
11602,mauled,0,1
11603,maurice,0,2
11604,mauritania,1,0
11605,mauritius,1,0
11606,mauna,0,1
11607,maui,1,1
11608,maze,0,6
11609,mazar,0,1
11610,maznljxjnNUMBERburntm,1,0
11611,mafia,0,4
11612,mafijaske,2,0
11613,maa,0,1
11614,maaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,1,0
11615,mahasveta,0,1
11616,mahaffey,1,0
11617,mahaung,1,0
11618,mahogany,0,1
11619,mahoney,1,0
11620,maher,0,1
11621,mahrum,1,0
11622,mahuang,1,0
11623,mammals,0,2
11624,mammalian,0,2
11625,mammoth,1,0
11626,mama,0,1
11627,mao,0,1
11628,my,106,773
11629,myth,0,7
11630,myths,0,1
11631,mythical,0,1
11632,mythology,0,1
11633,mytokenizer,0,6
11634,myself,13,47
11635,mystery,0,9
11636,mysterious,0,6
11637,mysteriously,0,1
11638,mystique,0,1
11639,mystification,0,1
11640,mystic,0,3
11641,mystical,0,1
11642,mysticism,0,2
11643,mystr,0,1
11644,mysql,1,11
11645,mysqlf,0,2
11646,myers,0,2
11647,mycomps,0,2
11648,myincerrors,0,1
11649,mymarkNUMBERcurseen,0,2
11650,myrulesNUMBER,0,1
11651,myriad,0,2
11652,mydomain,0,1
11653,mynewroads,0,1
11654,mybNUMBERvcjNUMBERlNUMBERdwzNUMBERbpqrapocctsxzlxowwpplsrNUMBERtaziNUMBERpsNUMBERxcyvcglxwejrjrit,1,0
11655,myv,1,0
11656,myfdaayyyuflmdswsaqduwuhahwNUMBERgwNUMBERlxs,1,0
11657,myNUMBERtNUMBERrp,1,0
11658,mh,0,19
11659,mhprofile,0,8
11660,mhpriv,0,2
11661,mhparam,0,1
11662,mhpath,0,3
11663,mhseq,0,3
11664,mhsequence,0,6
11665,mhsequences,0,9
11666,mhsequenceupdate,0,2
11667,mhseqexpand,0,7
11668,mhsetcur,0,4
11669,mhreadseqs,0,6
11670,mhdistsetup,0,1
11671,mhexec,0,1
11672,mhannosetup,0,1
11673,mhmarkseen,0,2
11674,mhunseen,0,1
11675,mhyv,1,0
11676,mhoyNUMBERb,1,0
11677,mo,12,1
11678,mount,0,7
11679,mountain,4,19
11680,mountains,0,3
11681,mountable,0,2
11682,mounting,1,3
11683,mounted,0,6
11684,mounts,0,3
11685,mound,0,1
11686,mouth,3,9
11687,mouths,0,1
11688,mouton,1,0
11689,mourn,0,2
11690,mourners,1,1
11691,mourning,1,1
11692,mournfully,0,1
11693,mouse,1,28
11694,mousse,0,1
11695,moulton,1,0
11696,moulin,1,0
11697,mon,2,119
11698,monastic,0,1
11699,monastery,0,2
11700,monalisaoverdrive,0,1
11701,monarch,1,1
11702,monarchy,1,0
11703,monatlich,1,0
11704,monaco,1,0
11705,month,56,69
11706,months,30,78
11707,monthsfrom,1,0
11708,monthly,14,5
11709,montoya,0,1
11710,montgomery,0,3
11711,monte,1,0
11712,monterrey,0,2
11713,montevideo,1,0
11714,montana,3,1
11715,montanaro,0,10
11716,monty,0,2
11717,money,123,112
11718,moneymaker,0,1
11719,moneystarted,1,0
11720,moneyorder,1,0
11721,moneyNUMBER,1,0
11722,monetary,0,6
11723,monetizing,1,0
11724,monitor,1,15
11725,monitorNUMBER,0,1
11726,monitored,1,3
11727,monitors,0,9
11728,monitoring,1,7
11729,moniker,1,0
11730,monikers,0,1
11731,monies,1,1
11732,monica,0,1
11733,monday,1,94
11734,mondays,0,1
11735,mondo,0,10
11736,mondorescue,0,6
11737,moncur,0,5
11738,mono,0,1
11739,monopolized,0,1
11740,monopolies,0,5
11741,monopoly,0,8
11742,monolithic,0,7
11743,monoculturalism,0,1
11744,monogamy,0,1
11745,mongolia,1,0
11746,mongolian,0,1
11747,monger,0,3
11748,mongers,0,5
11749,monument,0,2
11750,monuments,0,1
11751,monster,0,4
11752,monsters,0,4
11753,monstrous,0,1
11754,monsoon,0,1
11755,monkey,0,9
11756,monkeys,0,7
11757,monmouth,0,2
11758,moscow,0,5
11759,moscaritolo,0,1
11760,moskvy,0,1
11761,most,77,312
11762,mostly,5,48
11763,mosque,0,3
11764,mosquitoes,0,2
11765,mosaic,0,2
11766,moshpiting,0,2
11767,move,26,76
11768,moved,14,35
11769,movement,3,9
11770,movements,0,2
11771,moves,0,12
11772,movie,15,24
11773,movies,18,12
11774,moving,2,29
11775,movs,0,2
11776,movable,0,4
11777,movnmulvt,1,0
11778,more,184,637
11779,moreover,4,4
11780,morehouse,0,1
11781,mores,0,1
11782,moreso,0,1
11783,moresby,0,1
11784,moreyou,1,0
11785,morever,1,0
11786,moran,0,5
11787,moral,1,8
11788,morally,0,4
11789,moralizing,0,1
11790,moralities,0,2
11791,morality,1,1
11792,morning,3,33
11793,mornings,1,0
11794,morgan,8,3
11795,morris,0,1
11796,morroco,3,0
11797,mort,0,2
11798,mortg,1,0
11799,mortgage,32,2
11800,mortgages,3,1
11801,morton,0,2
11802,mortage,2,1
11803,mortal,0,1
11804,mortar,0,1
11805,mortars,1,0
11806,morten,0,1
11807,mortcorp,2,0
11808,moro,0,1
11809,moron,0,2
11810,moronic,0,2
11811,morons,0,4
11812,morocco,1,2
11813,morbid,0,1
11814,morbus,0,2
11815,morbusiff,0,1
11816,mord,0,5
11817,mordor,0,1
11818,morzinski,0,2
11819,morse,0,1
11820,morpheus,0,1
11821,morphed,0,1
11822,mori,1,0
11823,mom,2,7
11824,moment,20,33
11825,moments,4,8
11826,momentum,3,1
11827,momala,0,1
11828,moms,0,1
11829,moo,0,1
11830,moon,0,6
11831,mooney,0,2
11832,moonshine,0,1
11833,moonwatcher,0,1
11834,moore,2,6
11835,moors,0,1
11836,mooring,0,2
11837,mood,2,9
11838,moody,1,0
11839,moot,0,1
11840,moose,0,1
11841,moolchand,1,0
11842,mot,2,8
11843,motivate,0,6
11844,motivated,23,7
11845,motivation,1,3
11846,motivational,0,1
11847,motivations,0,3
11848,motivating,4,0
11849,motivator,0,6
11850,motive,0,2
11851,motives,0,7
11852,motion,2,2
11853,motions,0,1
11854,mother,11,24
11855,mothers,2,5
11856,motherboard,0,4
11857,motherboards,0,1
11858,motherless,1,0
11859,motor,0,7
11860,motorway,0,2
11861,motorola,2,2
11862,motorcycle,0,2
11863,motorcycles,0,1
11864,motorcade,0,3
11865,motorists,0,1
11866,motors,0,2
11867,moteran,0,1
11868,motel,0,1
11869,motto,0,1
11870,moaby,0,1
11871,moaned,0,1
11872,mod,0,3
11873,module,1,33
11874,modules,0,48
11875,modular,1,2
11876,modulator,0,1
11877,modulo,0,3
11878,modusertrack,0,1
11879,mode,2,45
11880,model,2,48
11881,modeline,0,1
11882,modelines,0,1
11883,modeling,1,3
11884,modelname,0,1
11885,models,2,23
11886,modeled,0,1
11887,modelled,0,1
11888,modes,3,9
11889,modest,3,10
11890,modesty,1,1
11891,modestly,0,1
11892,modem,1,20
11893,modems,0,3
11894,modern,2,39
11895,modernization,0,2
11896,modernize,0,2
11897,modernisation,0,1
11898,moderate,3,7
11899,moderated,0,2
11900,moderately,0,3
11901,moderator,1,2
11902,modify,0,20
11903,modifying,0,6
11904,modifymailerflags,0,1
11905,modified,7,36
11906,modifies,0,1
11907,modifier,2,0
11908,modification,0,2
11909,modifications,0,5
11910,modifiable,2,1
11911,modicum,0,3
11912,modchip,0,2
11913,modcc,0,1
11914,modversions,0,2
11915,modperl,0,2
11916,mods,0,1
11917,modalities,10,0
11918,mozilla,0,23
11919,mozillazine,0,1
11920,mozambique,1,2
11921,mozdev,0,1
11922,moze,2,0
11923,mohr,0,11
11924,mohammad,2,1
11925,mob,1,3
11926,mobile,6,32
11927,mobiles,1,0
11928,mobility,0,1
11929,mobilization,0,2
11930,mobilised,0,1
11931,mobius,0,3
11932,mobiusvc,0,2
11933,mobo,0,3
11934,mobocracy,0,1
11935,mobutu,3,0
11936,moen,0,6
11937,moylan,0,4
11938,moyens,2,0
11939,moyennes,2,0
11940,mock,3,5
11941,moggy,0,1
11942,mogadishu,0,2
11943,mogao,2,0
11944,mogu,2,0
11945,moguce,2,0
11946,mopping,0,2
11947,mophead,0,1
11948,mops,0,1
11949,mole,1,1
11950,molecular,1,3
11951,molecule,0,2
11952,molecules,0,5
11953,molehill,0,2
11954,moles,1,0
11955,moller,0,1
11956,mollig,1,0
11957,moldova,1,0
11958,moffett,0,1
11959,mofa,1,0
11960,mow,0,2
11961,mowing,0,1
11962,moi,0,1
11963,mois,2,0
11964,mi,4,3
11965,mil,3,2
11966,mile,2,12
11967,miles,10,18
11968,mileage,1,1
11969,mill,1,6
11970,million,86,59
11971,millions,32,29
11972,millionaire,10,6
11973,millionaires,1,1
11974,millimetres,0,1
11975,millisecond,0,1
11976,milliard,2,0
11977,milliers,2,0
11978,millenium,0,1
11979,millennium,2,13
11980,millennia,1,0
11981,milled,0,1
11982,miller,1,7
11983,millerwise,0,1
11984,mills,1,1
11985,military,9,29
11986,militarily,0,3
11987,militant,0,3
11988,milinka,2,0
11989,milk,0,2
11990,milky,0,1
11991,mild,0,2
11992,milder,0,1
11993,mildly,0,6
11994,milan,0,1
11995,milton,0,1
11996,milter,0,8
11997,miltiorrhizae,1,0
11998,milpitas,0,1
11999,milspec,0,1
12000,milzbrand,0,1
12001,milf,2,0
12002,milfs,2,0
12003,milomirem,2,0
12004,milosevic,2,0
12005,milosevica,2,0
12006,milosevicevim,2,0
12007,milosevicu,2,0
12008,min,3,2
12009,mine,5,30
12010,mineral,0,2
12011,mineta,0,1
12012,mines,3,1
12013,mind,31,68
12014,minds,0,7
12015,mindshare,0,2
12016,minded,0,12
12017,mindedness,0,1
12018,mindepth,0,1
12019,mindprod,0,2
12020,mindful,1,0
12021,mini,2,6
12022,minister,5,10
12023,ministers,1,4
12024,ministerial,0,2
12025,ministry,10,0
12026,ministries,3,0
12027,minimum,11,5
12028,minimal,11,7
12029,minimalist,0,1
12030,minimize,0,11
12031,minimized,0,2
12032,minimizing,0,2
12033,minimised,0,1
12034,minicom,0,2
12035,minicem,2,0
12036,mining,2,2
12037,minitel,2,0
12038,minute,21,25
12039,minutes,23,31
12040,minus,0,1
12041,minunte,1,0
12042,minor,2,12
12043,minority,1,9
12044,minorities,0,3
12045,minorizuju,2,0
12046,mingle,0,4
12047,mings,0,1
12048,mins,0,1
12049,minspamprob,0,1
12050,minline,0,4
12051,minms,0,3
12052,minmsg,0,4
12053,mincf,0,2
12054,mincount,0,4
12055,minable,0,2
12056,mink,0,1
12057,minnesota,3,0
12058,minneapolis,1,0
12059,mint,2,0
12060,mic,0,1
12061,micro,0,5
12062,microelectronics,0,5
12063,microsystems,0,3
12064,microsoft,2,47
12065,microscopic,1,2
12066,microscope,0,1
12067,microsite,0,1
12068,microstructures,0,2
12069,microsecond,0,1
12070,microseconds,0,2
12071,microsloth,0,2
12072,microfilter,0,1
12073,microfiction,0,1
12074,microfreedom,1,0
12075,microphone,0,3
12076,microcosm,0,1
12077,micron,0,1
12078,micronase,2,0
12079,micronesia,1,0
12080,micronesians,1,0
12081,microwave,1,4
12082,microwaves,0,4
12083,microwaver,0,1
12084,microwavers,0,1
12085,microtel,0,1
12086,microbe,0,1
12087,mich,1,2
12088,micha,2,0
12089,michael,3,45
12090,michaelson,0,1
12091,michaell,1,0
12092,michel,0,9
12093,michigan,3,2
12094,mice,0,1
12095,micgranger,0,1
12096,mick,0,1
12097,mickey,0,1
12098,mics,0,1
12099,mix,2,18
12100,mixture,0,3
12101,mixing,0,1
12102,mixed,1,17
12103,mixer,0,6
12104,mixers,0,2
12105,might,21,222
12106,mightiest,0,1
12107,mighty,0,4
12108,migrant,0,2
12109,migratable,0,1
12110,migrate,0,2
12111,migrated,0,2
12112,migration,0,1
12113,migrating,0,1
12114,mira,0,1
12115,mirage,0,1
12116,miracle,3,0
12117,miracles,0,2
12118,miranda,0,1
12119,mirror,0,12
12120,mirrors,1,11
12121,mirrored,0,4
12122,mirc,0,2
12123,mike,2,31
12124,mikeleone,0,1
12125,mikebundu,1,0
12126,mikkelson,0,1
12127,mis,2,4
12128,misc,1,12
12129,miscues,0,1
12130,miscellaneous,0,1
12131,misconduct,0,1
12132,misconfiguratNUMBERion,0,1
12133,misconfigures,0,3
12134,misconceptions,1,0
12135,misclassified,0,1
12136,miss,13,23
12137,misspellings,0,2
12138,missed,1,12
12139,misses,0,2
12140,missing,4,43
12141,mission,2,12
12142,missionaries,1,1
12143,missionary,0,1
12144,missions,3,2
12145,mississauga,0,1
12146,mississippi,3,0
12147,mississippie,0,1
12148,missile,1,5
12149,missiles,1,5
12150,missaglia,0,2
12151,missouri,3,4
12152,mist,0,4
12153,mistake,2,26
12154,mistakes,11,9
12155,mistrust,0,1
12156,mistreated,0,2
12157,mistress,0,2
12158,mister,0,1
12159,misrepresented,0,1
12160,misrepresentation,1,0
12161,misha,0,2
12162,mishaps,0,3
12163,mishmash,0,1
12164,misapprehension,0,2
12165,misappropriated,0,2
12166,misattribution,0,3
12167,misgiving,0,2
12168,misguided,1,0
12169,misinformation,0,1
12170,mise,2,0
12171,miserable,0,6
12172,misery,0,4
12173,misplace,0,2
12174,misperceptions,0,1
12175,misjudgment,0,1
12176,misjudges,0,1
12177,misfits,0,4
12178,misfiles,0,1
12179,misfired,0,1
12180,misbehavior,0,1
12181,misbehaves,0,1
12182,misleading,6,3
12183,misled,1,0
12184,mislabeled,0,1
12185,mislabeling,0,1
12186,mismatch,0,5
12187,mismanagement,1,0
12188,misunderstood,2,10
12189,misunderstanding,0,1
12190,misuses,0,1
12191,misquote,0,1
12192,misdeeds,1,0
12193,mid,2,16
12194,middle,4,51
12195,middleware,0,1
12196,middleton,1,0
12197,midday,0,1
12198,midst,2,4
12199,midlands,0,1
12200,midnight,0,5
12201,midgard,0,1
12202,midfielder,0,1
12203,midwest,1,0
12204,mime,1,29
12205,mimedefang,0,2
12206,mimealternativeprefs,0,1
12207,mimehdr,0,1
12208,mimeole,0,2
12209,mimenullblock,0,1
12210,mimeNUMBER,0,2
12211,mimesweeper,0,2
12212,mimicking,1,0
12213,mimosa,1,0
12214,mit,2,14
12215,mithral,0,2
12216,mithril,0,1
12217,mitigate,1,2
12218,mitigation,0,1
12219,mitm,0,1
12220,mitch,0,1
12221,mitchell,6,2
12222,mitnick,0,1
12223,mitsubishi,5,0
12224,miffed,0,1
12225,miffedness,0,1
12226,miami,6,5
12227,mianyang,1,0
12228,mijb,0,1
12229,miNUMBER,0,1
12230,miquelonsurinamesvalbardswazilandswedenswitzerlandtaiwantajikistantanzaniathailandtogotokelautongatrinidad,1,0
12231,miva,1,0
12232,mizx,1,0
12233,museum,0,7
12234,museums,0,2
12235,muses,0,2
12236,mused,0,1
12237,museo,0,1
12238,muscle,5,5
12239,muscles,0,1
12240,musclemen,0,2
12241,muscular,0,1
12242,must,78,114
12243,mustn,0,1
12244,mustang,0,2
12245,music,8,52
12246,musician,0,3
12247,musicians,0,1
12248,musical,0,6
12249,musicaux,2,0
12250,musicchoice,0,1
12251,musicdish,0,1
12252,musings,0,2
12253,musikunterricht,1,0
12254,musser,0,3
12255,muslim,0,14
12256,muslims,0,9
12257,mushroom,0,1
12258,murder,0,13
12259,murderer,0,2
12260,murderers,0,4
12261,murdered,3,3
12262,murderous,0,5
12263,murders,0,2
12264,murdering,0,1
12265,murdoch,0,2
12266,murph,1,0
12267,murphy,0,81
12268,murcko,0,11
12269,muropaketti,0,1
12270,murray,0,3
12271,murky,0,1
12272,mursel,1,0
12273,murjel,1,0
12274,murNUMBERptNUMBERzp,1,0
12275,multi,16,16
12276,multiple,6,52
12277,multiples,0,5
12278,multiplexer,1,0
12279,multiplayer,4,1
12280,multiply,0,5
12281,multiplying,0,2
12282,multiplier,0,2
12283,multiplied,0,1
